ID,Prediction
1,0.044116998062071866
2,0.10552831734704052
3,0.47571602397668955
4,0.12695889641679398
5,0.07957613612787753
6,0.04082667072489199
7,0.3428637622135685
8,0.03400966396068951
9,0.014479006334473637
10,0.4971230480606579
11,0.07211288277914543
12,0.6309054731788697
13,0.6248233962042141
14,0.14378425867554454
15,0.3602792169945904
16,0.5824122363765059
17,0.03868495717285848
18,0.1633440480282346
19,0.09944821524742196
20,0.2431885577837693
21,0.39775638180397843
22,0.01412742787391023
23,0.03503187233584661
24,0.37954421913918546
25,0.06662587653747369
26,0.03252000567497709
27,0.693086869369619
28,0.3973131289582825
29,0.06018113796061039
30,0.16914720541879852
31,0.07931443762406837
32,0.41198156977471656
33,0.07483171898314485
34,0.18756592523543783
35,0.17957217839461745
36,0.013939560511186255
37,0.1961141846775156
38,0.5816369775341623
39,0.577142040517247
40,0.05462162004358423
41,0.5106511686715106
42,0.2711726777143815
43,0.6347224879122216
44,0.05351516710564438
45,0.013179194504863012
46,0.288751993888406
47,0.3125772567825541
48,0.5070376275136956
49,0.25411634038374
50,0.01295350428000709
51,0.09394444776269367
52,0.45498820775011384
53,0.03827894804633582
54,0.1823785283585973
55,0.027366818380652004
56,0.06958012268132681
57,0.20018324442148272
58,0.47261728807129505
59,0.5738720870687778
60,0.1695101954234159
61,0.26674176828264534
62,0.23590964969816372
63,0.057723021261233715
64,0.12956605051724557
65,0.0780909700627261
66,0.39165426459060826
67,0.16656696643183747
68,0.0915782441872036
69,0.029845883655216895
70,0.13599680725949434
71,0.6633836266211061
72,0.6006510150564658
73,0.1473285427335117
74,0.15153484179515186
75,0.040467720492413775
76,0.5942147841761692
77,0.6174213327771186
78,0.05379932605067163
79,0.6365203549551037
80,0.05761311676417822
81,0.12391864814179633
82,0.20055424849644019
83,0.033633032661048404
84,0.5485904284263493
85,0.2640633250554583
86,0.15828093546546024
87,0.5547937334676146
88,0.11988430256152477
89,0.5882339028299504
90,0.34894774602806167
91,0.1862119638225608
92,0.2667810010870857
93,0.06267350748117403
94,0.050909603620390244
95,0.2986303673011312
96,0.00941210377422699
97,0.01655763575404139
98,0.6360515778966898
99,0.023430178751446554
100,0.46104861764112737
101,0.11265808020604245
102,0.03993869674578005
103,0.16548358919861827
104,0.16729718863122747
105,0.12154710814733671
106,0.062459200328812456
107,0.039583076274950786
108,0.01537631687999585
109,0.3616425197302534
110,0.04205218668595141
111,0.0367640712722305
112,0.07415179873105637
113,0.5766696095756249
114,0.6155996674654075
115,0.4572453828726892
116,0.007804292298581717
117,0.5423612540752575
118,0.014564103137424242
119,0.5762356736853322
120,0.6448694722203534
121,0.047667805328485954
122,0.04521617533006102
123,0.20062991848148723
124,0.5817407273549949
125,0.6886208165293726
126,0.5951975064049418
127,0.03408156424562272
128,0.1985521256404348
129,0.14577616856442177
130,0.05418094268726775
131,0.6892196370123694
132,0.0767443033571854
133,0.05203459384187932
134,0.015310257608942153
135,0.011096920227243285
136,0.6195734043708224
137,0.11039499680463753
138,0.3124417906509418
139,0.13131515161406013
140,0.578202504223885
141,0.05517314613847025
142,0.09266695975546459
143,0.14517261374509338
144,0.07218500058991902
145,0.22096542242812767
146,0.09549188373008792
147,0.39627608044197293
148,0.007530901737827818
149,0.35575052344596514
150,0.007821482793148484
151,0.026462332331110883
152,0.09125197112144862
153,0.2939903869484496
154,0.06144783920307268
155,0.05306319908626866
156,0.04850583660368568
157,0.4377181486993477
158,0.05674462728398004
159,0.1704836137539943
160,0.02162885543214813
161,0.24399784541065775
162,0.08840121493697978
163,0.017975355297460388
164,0.16007994146231308
165,0.5880913824470457
166,0.5989827850449224
167,0.1813165113555889
168,0.6607529878021974
169,0.06242631248103755
170,0.10558245838951301
171,0.07303372455491294
172,0.010114251585075602
173,0.021240791818181448
174,0.49944049535952756
175,0.17821375889983623
176,0.05221620575737022
177,0.10363489112512417
178,0.20223105258879992
179,0.32878139705892323
180,0.41975954703134305
181,0.12422080208313468
182,0.39867270685809847
183,0.07812697639733673
184,0.3337653584362523
185,0.5546507357291648
186,0.6120441557248599
187,0.016852865237228575
188,0.0555821642354945
189,0.37753430355301254
190,0.038258960484884794
191,0.06399032658039577
192,0.5710834004541453
193,0.30878003536804505
194,0.5999164831095989
195,0.43465419655111137
196,0.0399569673882038
197,0.319371407816093
198,0.23002234827249937
199,0.038171633532398684
200,0.22003717009789123
201,0.6717117872299296
202,0.38552284390948777
203,0.20928729558823622
204,0.012216849162271266
205,0.2522593347329758
206,0.03457394219168218
207,0.3175804675354972
208,0.06754880236962012
209,0.6507191394579116
210,0.0707292161966434
211,0.7316435010292127
212,0.5524511420545117
213,0.22230673841288182
214,0.567006649482246
215,0.010249632543425207
216,0.06438194892596759
217,0.36087205313458015
218,0.12499342273178665
219,0.2169446489480758
220,0.10985370360307672
221,0.19075166117253756
222,0.02468721304210701
223,0.18887245043412082
224,0.5711835154710022
225,0.11069244947980718
226,0.6590516550026615
227,0.011737450585806108
228,0.6413192549151289
229,0.5722460329114428
230,0.019425952487602843
231,0.20673178398803627
232,0.662469778877059
233,0.5461513634667887
234,0.10962980294441918
235,0.41513591768755304
236,0.10520976790105621
237,0.13219245706962543
238,0.032301199599591
239,0.42516462005560135
240,0.627570715859178
241,0.14109853540864917
242,0.06252884850978706
243,0.05072226135004987
244,0.4135791320424308
245,0.4567277504932313
246,0.07329260860290804
247,0.28308993639084123
248,0.42318961616008816
249,0.20196755282545595
250,0.036666802105179884
251,0.05676840527968622
252,0.09679800154885036
253,0.04499000035365086
254,0.15845288175137834
255,0.5941029012390576
256,0.020321510057560537
257,0.6136704925250247
258,0.08639368193565662
259,0.13212853506333105
260,0.6065567120774619
261,0.03686970867653305
262,0.6577506954246887
263,0.5722425507771285
264,0.6319180504503753
265,0.01645241928726295
266,0.2105764424835117
267,0.18061970090005208
268,0.04082489085737787
269,0.49809819066719246
270,0.1197540372461774
271,0.6589078503734745
272,0.07695533229945883
273,0.07237716083288288
274,0.21485274524575323
275,0.15040856387857898
276,0.17631077108496135
277,0.10841847628049422
278,0.19910753430930653
279,0.023178071152436856
280,0.48237638244837444
281,0.4375218684128639
282,0.5975922496094592
283,0.1385722027495788
284,0.4332007167534288
285,0.04129231291658379
286,0.04588518056305145
287,0.5772371864339807
288,0.04491343895720114
289,0.2011740903263938
290,0.5724240786683042
291,0.14864262081295693
292,0.719706959808751
293,0.23839839858038436
294,0.3776580533452042
295,0.02959014998097909
296,0.028934224809025934
297,0.6819215555051127
298,0.2911440321032591
299,0.6467597487120448
300,0.6690164197721054
301,0.6884344835436247
302,0.07157390544278965
303,0.1471086887376294
304,0.08192052766548301
305,0.17787049255549056
306,0.40504225278015915
307,0.3887998324845063
308,0.06499412584825102
309,0.14811388182463522
310,0.19853935789285937
311,0.36411605564543703
312,0.6766278621693087
313,0.6593869451127611
314,0.6597386830468198
315,0.0031953223049447296
316,0.1296978430652481
317,0.41209338134619383
318,0.01160627778439075
319,0.04031949204944291
320,0.4224419721917752
321,0.031559934402194394
322,0.1084363314132077
323,0.6633380986913745
324,0.029459416323933077
325,0.2863434228241572
326,0.050043858397506344
327,0.5572449142218676
328,0.1376938089179307
329,0.07788825434619233
330,0.07205036058765509
331,0.3659225302086144
332,0.04242385869406174
333,0.6624307839396795
334,0.7154264730598826
335,0.6224930255406556
336,0.6506360820205236
337,0.1476541156623375
338,0.28974003726089775
339,0.02410579558820981
340,0.5330532976606328
341,0.12146537685895441
342,0.3457351137529921
343,0.5187967112773123
344,0.5277025927876505
345,0.5791030291925383
346,0.3448005406917795
347,0.3736665237498075
348,0.026857004929180812
349,0.012978987017892796
350,0.07613439432491345
351,0.20321182611755434
352,0.6382656058168115
353,0.20869227956654773
354,0.7111916266816148
355,0.11730271686786238
356,0.0988894353960562
357,0.25730554812382883
358,0.6365853936352773
359,0.5264107972444694
360,0.10864447078356791
361,0.334896755403447
362,0.4408672271588666
363,0.053593359895808164
364,0.472690015127175
365,0.6004165346429715
366,0.7238913203923636
367,0.6941934019074955
368,0.6497844069125396
369,0.212075892613429
370,0.5845098301108074
371,0.5864537684455204
372,0.018072984268764046
373,0.004269190934091974
374,0.0344466870171682
375,0.17691808963564506
376,0.48344046099358534
377,0.24114799916062207
378,0.4355216184232739
379,0.015107070992406295
380,0.041442813442049246
381,0.6334277332521889
382,0.0979027094072574
383,0.5395710982049037
384,0.05897800561492416
385,0.19199657534467704
386,0.12547344007259673
387,0.5625127120331289
388,0.0489386568209194
389,0.7098872446042045
390,0.5837842657029646
391,0.5115182136922958
392,0.22174658914303663
393,0.3773520504239748
394,0.054789820017991056
395,0.00731365113796533
396,0.3141922395478933
397,0.7450912723760778
398,0.13313117753004536
399,0.1992977117815838
400,0.14466104988705522
401,0.054727599494927066
402,0.6416467663057931
403,0.10303338909651476
404,0.14189066120231486
405,0.2717829008026572
406,0.09149621335297868
407,0.6178598845666249
408,0.17431930369674903
409,0.6418986446997959
410,0.44490253471718266
411,0.017194485346131085
412,0.373877812897466
413,0.07606766707671284
414,0.13593659164095162
415,0.5806121429415771
416,0.5375185536167889
417,0.26073252188119234
418,0.16940506890575424
419,0.03896239709267605
420,0.18381900289252362
421,0.3791634470058879
422,0.6315337282558484
423,0.6754347879027811
424,0.02037170705175666
425,0.17065592092060747
426,0.12518872894641575
427,0.3100454598853531
428,0.19715916604009562
429,0.32549456941530386
430,0.08689161584048942
431,0.21813019641342196
432,0.193090322826836
433,0.41546862219527264
434,0.022976838291037787
435,0.2494858067754028
436,0.6556857619742896
437,0.6044702465944273
438,0.3959584558851883
439,0.18079930404500397
440,0.6746123683887342
441,0.03411018639639751
442,0.10135769164472523
443,0.052013763803453794
444,0.13540074400053428
445,0.1439085774125302
446,0.4380658254337409
447,0.19051457688733364
448,0.10681065941336845
449,0.18306680723745003
450,0.1516936764944782
451,0.3188595736143849
452,0.15320625129091728
453,0.6781747209556146
454,0.08404406487852109
455,0.35164885778274235
456,0.023382080111980272
457,0.00787317449529204
458,0.2627803750220958
459,0.14046752814331553
460,0.031082406185172242
461,0.5055958502212705
462,0.7127714025108585
463,0.03874817712896557
464,0.5407910284473023
465,0.04152942253609049
466,0.1608849873164438
467,0.6966617466156385
468,0.024255253798109885
469,0.13482808091036866
470,0.45537597556908077
471,0.10466620143987672
472,0.20052772290118878
473,0.021094205881593574
474,0.20974230446389983
475,0.29447558568718823
476,0.6218296842240872
477,0.6670946497276173
478,0.034467554604013045
479,0.0706959430997101
480,0.5923862906453933
481,0.30431096993265466
482,0.34732156956917715
483,0.06247938199562567
484,0.12475444888309106
485,0.05370483981854506
486,0.12151476927957301
487,0.1020054489832572
488,0.6331931456220262
489,0.03422875354080524
490,0.05706685884821192
491,0.44299970395362986
492,0.049241170304173826
493,0.5678607513890263
494,0.14476870315304213
495,0.0682708722323545
496,0.3424041807577017
497,0.044924769507993824
498,0.5409239668562887
499,0.26696480302546444
500,0.43989745236050637
501,0.1410493285036105
502,0.04673080096457594
503,0.6456926264973718
504,0.39233575671091925
505,0.5692324194709598
506,0.16490453722384205
507,0.24130416158142787
508,0.006409894772983328
509,0.13080583751790925
510,0.2877263602094559
511,0.04457781903728008
512,0.06509350132952511
513,0.12687484222356174
514,0.11042398717119815
515,0.04981504180386209
516,0.6169841131721425
517,0.5449815628505911
518,0.017850869609423534
519,0.7148669087443548
520,0.06780813660532974
521,0.5648570749185943
522,0.11610153293818314
523,0.4397122425448979
524,0.6141298879429231
525,0.047838881625239166
526,0.164370737108188
527,0.11415760255965551
528,0.6192080564020299
529,0.005559939003778926
530,0.032776209139219664
531,0.6553483523087738
532,0.6945817141416142
533,0.6304202042002695
534,0.3989082756965833
535,0.07294620474693914
536,0.008612504529093396
537,0.384620845937067
538,0.2972991167636076
539,0.11930251179453488
540,0.07267160790282545
541,0.1640822521140273
542,0.41215385255563713
543,0.6085298067249216
544,0.15985049107426716
545,0.12937980547136707
546,0.10548477205994504
547,0.13518509442018167
548,0.10169994489810938
549,0.5242771175844065
550,0.1145274348552404
551,0.43761474196240674
552,0.13061312745309545
553,0.6343399879104997
554,0.7189589452685858
555,0.32239747630141613
556,0.4213927656956352
557,0.6430525013964531
558,0.01459497271682504
559,0.2018506375973777
560,0.5117609161163895
561,0.39226510405614007
562,0.1116905715008881
563,0.053188170275719426
564,0.04480214474417726
565,0.670582946355582
566,0.05261460242072702
567,0.09239123359582611
568,0.687670362428552
569,0.6567638134550402
570,0.5164186869887448
571,0.13696090299596397
572,0.32549127918646775
573,0.6135745285311214
574,0.21116203330257327
575,0.09939764436320793
576,0.6643132602499813
577,0.6329222528338343
578,0.0363648859307735
579,0.38365566637548004
580,0.5545002215238624
581,0.6268396890530548
582,0.26122523669014625
583,0.012519484532596326
584,0.7109175669592275
585,0.7041157456410163
586,0.0470915951756509
587,0.1638309100305959
588,0.01519891766072556
589,0.05294878012404315
590,0.5920417987983956
591,0.2059352857186018
592,0.151995687770962
593,0.3450096224457066
594,0.18966582034953422
595,0.12496231398365903
596,0.08939531014099597
597,0.23561659214561667
598,0.18166552179248327
599,0.4835761605293414
600,0.03986019869823935
601,0.5091928490008323
602,0.1602314648808769
603,0.3120386188134893
604,0.07765114751795085
605,0.1169897131288011
606,0.11609924566381563
607,0.6677719980309764
608,0.03460041141437086
609,0.7335277220049774
610,0.14061132775258375
611,0.39604721896807954
612,0.6583882444389603
613,0.6839483133517257
614,0.4397829915961157
615,0.1622553292359915
616,0.6955198182224319
617,0.08251266611675928
618,0.039371632641263546
619,0.15528140679650926
620,0.011084312858171226
621,0.568155488330196
622,0.09461101883922754
623,0.4022157504267175
624,0.46258187113049043
625,0.05212508253893629
626,0.6565772063842259
627,0.08253161270821582
628,0.035297456525625916
629,0.04144196393254154
630,0.1593096590382535
631,0.6368016125756197
632,0.21694009959210803
633,0.673459547587758
634,0.303294605309545
635,0.6060218987092871
636,0.03298555150156277
637,0.09696668810296237
638,0.1917951233134781
639,0.04871217427088505
640,0.06142643784175203
641,0.1539026721463321
642,0.3912619092403199
643,0.10359465076029023
644,0.6836646825389646
645,0.04018202655164978
646,0.035363461735224436
647,0.1488000701215423
648,0.19677896318858878
649,0.020170358996682954
650,0.07276278080736179
651,0.27725514144432817
652,0.15063865983006977
653,0.3584345857688221
654,0.5889049515419258
655,0.03604470590332134
656,0.07277060095257948
657,0.46202561043285095
658,0.6549194103693347
659,0.4376689251867499
660,0.026575371427720325
661,0.29830878901784147
662,0.39170266530354875
663,0.05595653462632667
664,0.13622937180521247
665,0.30062189122628147
666,0.524098404751484
667,0.003817812462905681
668,0.5144524090619742
669,0.7006504371806564
670,0.6715725324276772
671,0.6105044531193223
672,0.10189811297972112
673,0.7242285486294756
674,0.19911551200250044
675,0.06309741767025805
676,0.05313985812164783
677,0.12842270891765734
678,0.05801279514514445
679,0.0666732324995625
680,0.6352591564957181
681,0.09026668333972392
682,0.5210449916731568
683,0.06039329579080812
684,0.12964709065430896
685,0.3422175227284509
686,0.3411502266837532
687,0.0927323778653345
688,0.11061169282287955
689,0.002307226161104617
690,0.48990236797124026
691,0.06860597259132974
692,0.5719035483756317
693,0.12989693063540036
694,0.09912692284365754
695,0.3137781181320964
696,0.06654496990709724
697,0.5343908929865446
698,0.006781299369267465
699,0.29343487594965184
700,0.3983180594752742
701,0.6204504445599047
702,0.15317698966131774
703,0.01451290007309382
704,0.16201327646178917
705,0.1272547955064544
706,0.32680698223669247
707,0.17225733786881003
708,0.4429019004113301
709,0.06720450490433821
710,0.658702219611181
711,0.10635963985952501
712,0.43329946169647604
713,0.3696438623532096
714,0.09762538556366067
715,0.17184515961533356
716,0.07036286031520653
717,0.09478484655751418
718,0.6817017605574236
719,0.3593455749495069
720,0.5469053846867682
721,0.08485464480850423
722,0.6413925327262399
723,0.12166904294461425
724,0.6334681551343534
725,0.4355296660248635
726,0.6203901134894569
727,0.10978500914115709
728,0.6545069759734843
729,0.2415558586483793
730,0.143546786540019
731,0.4514101110069961
732,0.67252046083575
733,0.12758450835981536
734,0.08786608785772518
735,0.07700228353051355
736,0.03493864541580285
737,0.07339089546485156
738,0.04971832989889374
739,0.48294525548006434
740,0.10081971360134179
741,0.5624444388188569
742,0.14536769362126076
743,0.18621882332852913
744,0.15737995535873864
745,0.1776899640870015
746,0.49769878896659175
747,0.014800038861528067
748,0.7215039789565273
749,0.17724938965610793
750,0.043746756533177895
751,0.13197967420286494
752,0.6271589903847431
753,0.06248146619646964
754,0.4139755680533534
755,0.13351516473574546
756,0.2373489129355233
757,0.13546510911289203
758,0.4773184415055605
759,0.6453376759813009
760,0.6024606645453832
761,0.4822562666442484
762,0.04855182345015742
763,0.2959820945934324
764,0.5299578368432081
765,0.03748757560960643
766,0.05650544384235018
767,0.10205932892093482
768,0.4730774766086722
769,0.23829461109658948
770,0.13908352775239302
771,0.012988523254289674
772,0.22902288351405767
773,0.7186006764972095
774,0.455190135850583
775,0.0881842978592702
776,0.17626574398442016
777,0.1693920780623211
778,0.02314700031340259
779,0.07663167700327066
780,0.47551863011874296
781,0.6472590883552206
782,0.3261857594012156
783,0.0778316346785798
784,0.11021916804272715
785,0.038557551270955844
786,0.35647337086428343
787,0.16511436635039578
788,0.057416159518674834
789,0.6693705224751098
790,0.03317821166176575
791,0.6700927501863514
792,0.07690642679459421
793,0.5233288906047932
794,0.029566619005159816
795,0.07979653532827814
796,0.3226683158831813
797,0.4524719416507941
798,0.39349007062980695
799,0.5305234888719645
800,0.04233038846735722
801,0.6361989056310797
802,0.6297980047015421
803,0.0405749182451448
804,0.6152837904680863
805,0.17571374924653727
806,0.19858627587801028
807,0.06054195776354606
808,0.3846600979484136
809,0.43762911102732305
810,0.13501392816737684
811,0.6389105890939474
812,0.5871124086404448
813,0.6246296559147154
814,0.10785073811941501
815,0.052700894487191195
816,0.14654152008573684
817,0.05964479174300036
818,0.6359813018216411
819,0.5276839454497257
820,0.17483488414203205
821,0.17197987204856532
822,0.2303578412630831
823,0.160798193416869
824,0.17784709499455023
825,0.09847073637901553
826,0.22946438217412699
827,0.11027678757288005
828,0.07661066637431856
829,0.5895587135083692
830,0.023697828515068336
831,0.07536555474283707
832,0.016898238641129673
833,0.5804872582277282
834,0.11687252140161582
835,0.39416049152435806
836,0.6411112920116026
837,0.032160676174132104
838,0.04637762626335632
839,0.4081253066582971
840,0.03274367708525158
841,0.20137083838619713
842,0.04709089257404468
843,0.4477477132826373
844,0.5837825607174153
845,0.12926738552090844
846,0.45515616546729265
847,0.061138171124030645
848,0.03747811684343064
849,0.5980069983861154
850,0.22213060672922758
851,0.6614228410567455
852,0.37412435862797
853,0.46797996612231274
854,0.09225847593300412
855,0.642361060548044
856,0.04111090945702867
857,0.5705781721189007
858,0.2016831097283489
859,0.5744547696562774
860,0.07739749653452853
861,0.17376244522033527
862,0.5792323202237577
863,0.03668176407807392
864,0.6360033651356319
865,0.031711996886457094
866,0.038826161606990324
867,0.048302413992162174
868,0.2051719791817444
869,0.05732708869609168
870,0.20968142444791707
871,0.6575862148576735
872,0.44254420598120137
873,0.603112741474849
874,0.05274015029506802
875,0.5101325173746707
876,0.09634543696004241
877,0.7449021879433916
878,0.15067205340740755
879,0.33808072911546827
880,0.1245789412828425
881,0.03246122838942976
882,0.6410121354088398
883,0.41832201053353546
884,0.3001270855513865
885,0.16050608820791104
